currency,yearly,ticker,totalPatrimonioNeto+pasivo,totalPatrimonioNeto,totalPasivo,cuentasAPagar_proveedores,efectivo,totalActivos,Año,comprobacion,comprobacion_2
EUR,"{'totalAssets': 15663087000.0, 'totalCurrentAssets': 2126087000.0, 'cashAndShortTermInvestments': 1224878000.0, 'cash': 1224878000.0, 'shortTermInvestments': -139176000.0, 'netReceivables': 747186000.0, 'inventory': 6516000.0, 'otherCurrentAssets': 147507000.0, 'nonCurrrentAssetsOther': 24043000.0, 'propertyPlantEquipment': 12366706000.0, 'propertyPlantAndEquipmentGross': 24202343000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 1872000.0, 'intangibleAssets': 700434000.0, 'otherAssets': 319782000.0, 'netTangibleAssets': 5416707000.0, 'nonCurrentAssetsTotal': 13537000000.0, 'liabilitiesAndStockholdersEquity': 15663087000.0, 'totalLiab': 9598104000.0, 'totalCurrentLiabilities': 1778336000.0, 'shortTermDebt': 1170893000.0, 'shortLongTermDebtTotal': 8108073000.0, 'capitalLeaseObligations': 42132000.0, 'accountsPayable': 161381000.0, 'otherCurrentLiab': 445845000.0, 'nonCurrentLiabilitiesTotal': 7819768000.0, 'longTermDebtTotal': 6929076000.0, 'longTermDebt': 6956731000.0, 'otherLiab': 586631000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 425917000.0, 'totalStockholderEquity': 6119013000.0, 'commonStockTotalEquity': None, 'commonStock': 1500000000.0, 'commonStockSharesOutstanding': 150000000.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 3811411000.0, 'accumulatedOtherComprehensiveIncome': 166611000.0, 'otherStockholderEquity': 1100868000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 1100868000.0, 'date': '2020-12-31', 'filing_date': '2020-12-31', 'netDebt': 6883195000.0, 'earningAssets': None, 'netWorkingCapital': 347751000.0, 'netInvestedCapital': 14184954000.0}",AENA.MC,15663087000.0,6119013000.0,9544074000.0,161381000.0,1224878000.0,15663087000.0,2020,0.0,Correcto
EUR,"{'totalAssets': 16325611000.0, 'totalCurrentAssets': 2474189000.0, 'cashAndShortTermInvestments': 1466797000.0, 'cash': 1466797000.0, 'shortTermInvestments': -136728000.0, 'netReceivables': 588523000.0, 'inventory': 6175000.0, 'otherCurrentAssets': 110603000.0, 'nonCurrrentAssetsOther': 306323000.0, 'propertyPlantEquipment': 12406656000.0, 'propertyPlantAndEquipmentGross': 24803480000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 1872000.0, 'intangibleAssets': 635379000.0, 'otherAssets': 662073000.0, 'netTangibleAssets': 5462843000.0, 'nonCurrentAssetsTotal': 13851422000.0, 'liabilitiesAndStockholdersEquity': 16325611000.0, 'totalLiab': 10313637000.0, 'totalCurrentLiabilities': 2489739000.0, 'shortTermDebt': 1748803000.0, 'shortLongTermDebtTotal': 8723455000.0, 'capitalLeaseObligations': 57836000.0, 'accountsPayable': 195179000.0, 'otherCurrentLiab': 544287000.0, 'nonCurrentLiabilitiesTotal': 7823898000.0, 'longTermDebtTotal': 7042067000.0, 'longTermDebt': 7008406000.0, 'otherLiab': 571130000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 14821000.0, 'totalStockholderEquity': 6100094000.0, 'commonStockTotalEquity': None, 'commonStock': 1500000000.0, 'commonStockSharesOutstanding': 150000000.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 3745312000.0, 'accumulatedOtherComprehensiveIncome': 218074000.0, 'otherStockholderEquity': 1565028000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 1100868000.0, 'date': '2021-12-31', 'filing_date': '2021-12-31', 'netDebt': 7256658000.0, 'earningAssets': None, 'netWorkingCapital': -15550000.0, 'netInvestedCapital': 14765713000.0}",AENA.MC,16325611000.0,6100094000.0,10225517000.0,195179000.0,1466797000.0,16325611000.0,2021,0.0,Correcto
EUR,"{'totalAssets': 15849198000.0, 'totalCurrentAssets': 2285093000.0, 'cashAndShortTermInvestments': 1573523000.0, 'cash': 1573523000.0, 'shortTermInvestments': 31514000.0, 'netReceivables': 611891000.0, 'inventory': 6540000.0, 'otherCurrentAssets': 61625000.0, 'nonCurrrentAssetsOther': 393491000.0, 'propertyPlantEquipment': 12125336000.0, 'propertyPlantAndEquipmentGross': 25036552000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 1872000.0, 'intangibleAssets': 804815000.0, 'otherAssets': 315671000.0, 'netTangibleAssets': 5910935000.0, 'nonCurrentAssetsTotal': 13564105000.0, 'liabilitiesAndStockholdersEquity': 15849198000.0, 'totalLiab': 9206723000.0, 'totalCurrentLiabilities': 1546067000.0, 'shortTermDebt': 658437000.0, 'shortLongTermDebtTotal': 7634112000.0, 'capitalLeaseObligations': 47297000.0, 'accountsPayable': 273314000.0, 'otherCurrentLiab': 613255000.0, 'nonCurrentLiabilitiesTotal': 7660656000.0, 'longTermDebtTotal': 6992933000.0, 'longTermDebt': 6968626000.0, 'otherLiab': 489470000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 13185000.0, 'totalStockholderEquity': 6717622000.0, 'commonStockTotalEquity': None, 'commonStock': 1500000000.0, 'commonStockSharesOutstanding': 150000000.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 4190452000.0, 'accumulatedOtherComprehensiveIncome': 389875000.0, 'otherStockholderEquity': 1100868000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 1100868000.0, 'date': '2022-12-31', 'filing_date': '2022-12-31', 'netDebt': 6060589000.0, 'earningAssets': None, 'netWorkingCapital': 739026000.0, 'netInvestedCapital': 14304437000.0}",AENA.MC,15849198000.0,6717622000.0,9131576000.0,273314000.0,1573523000.0,15849198000.0,2022,0.0,Correcto
EUR,"{'totalAssets': 17556226000.0, 'totalCurrentAssets': 3380929000.0, 'cashAndShortTermInvestments': 2395920000.0, 'cash': 2363125000.0, 'shortTermInvestments': 32795000.0, 'netReceivables': 682436000.0, 'inventory': 6040000.0, 'otherCurrentAssets': 296533000.0, 'nonCurrrentAssetsOther': 228983000.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 25511324000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 1872000.0, 'intangibleAssets': 1721254000.0, 'otherAssets': 1.0, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 14175297000.0, 'liabilitiesAndStockholdersEquity': 17556226000.0, 'totalLiab': 9998113000.0, 'totalCurrentLiabilities': 2661301000.0, 'shortTermDebt': 1771824000.0, 'shortLongTermDebtTotal': 7395214000.0, 'capitalLeaseObligations': 72111000.0, 'accountsPayable': 272943000.0, 'otherCurrentLiab': 616264000.0, 'nonCurrentLiabilitiesTotal': 6994722000.0, 'longTermDebtTotal': None, 'longTermDebt': 6509225000.0, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 8382000.0, 'totalStockholderEquity': 7627305000.0, 'commonStockTotalEquity': None, 'commonStock': 1500000000.0, 'commonStockSharesOutstanding': 150000000.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 4640164000.0, 'accumulatedOtherComprehensiveIncome': -77903000.0, 'otherStockholderEquity': 1565044000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2023-12-31', 'filing_date': '2023-12-31', 'netDebt': 5032089000.0, 'earningAssets': None, 'netWorkingCapital': 719628000.0, 'netInvestedCapital': 14950408000.0}",AENA.MC,17556226000.0,7627305000.0,9928921000.0,272943000.0,2363125000.0,17556226000.0,2023,0.0,Correcto
EUR,"{'totalAssets': 16975364000.0, 'totalCurrentAssets': 2824731000.0, 'cashAndShortTermInvestments': 1821283000.0, 'cash': 1821283000.0, 'shortTermInvestments': 62867000.0, 'netReceivables': 906666000.0, 'inventory': 6409000.0, 'otherCurrentAssets': 90373000.0, 'nonCurrrentAssetsOther': 208984000.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 12012331000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 1872000.0, 'intangibleAssets': 1503981000.0, 'otherAssets': None, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 14150633000.0, 'liabilitiesAndStockholdersEquity': 16975364000.0, 'totalLiab': 8445853000.0, 'totalCurrentLiabilities': 2240530000.0, 'shortTermDebt': 1232464000.0, 'shortLongTermDebtTotal': 6988941000.0, 'capitalLeaseObligations': None, 'accountsPayable': 284107000.0, 'otherCurrentLiab': 588347000.0, 'nonCurrentLiabilitiesTotal': 6205323000.0, 'longTermDebtTotal': None, 'longTermDebt': None, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 2773186000.0, 'totalStockholderEquity': 8276386000.0, 'commonStockTotalEquity': None, 'commonStock': 1500000000.0, 'commonStockSharesOutstanding': 150056168.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 5551960000.0, 'accumulatedOtherComprehensiveIncome': 123558000.0, 'otherStockholderEquity': 1100868000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2024-12-31', 'filing_date': '2024-12-31', 'netDebt': 5167658000.0, 'earningAssets': None, 'netWorkingCapital': 568861000.0, 'netInvestedCapital': 8276386000.0}",AENA.MC,16975364000.0,8276386000.0,8698978000.0,284107000.0,1821283000.0,16975364000.0,2024,0.0,Correcto
EUR,"{'totalAssets': 11700100000.0, 'totalCurrentAssets': 3117500000.0, 'cashAndShortTermInvestments': 2476200000.0, 'cash': 1555100000.0, 'shortTermInvestments': 921100000.0, 'netReceivables': 429600000.0, 'inventory': 86200000.0, 'otherCurrentAssets': 387400000.0, 'nonCurrrentAssetsOther': 1109900000.0, 'propertyPlantEquipment': 590100000.0, 'propertyPlantAndEquipmentGross': 1432400000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 3539800000.0, 'intangibleAssets': 3946900000.0, 'otherAssets': 301100000.0, 'netTangibleAssets': -3741900000.0, 'nonCurrentAssetsTotal': 8582600000.0, 'liabilitiesAndStockholdersEquity': 11700100000.0, 'totalLiab': 7944800000.0, 'totalCurrentLiabilities': 2392500000.0, 'shortTermDebt': 1320600000.0, 'shortLongTermDebtTotal': 5663600000.0, 'capitalLeaseObligations': 246300000.0, 'accountsPayable': 582500000.0, 'otherCurrentLiab': 438000000.0, 'nonCurrentLiabilitiesTotal': 5552300000.0, 'longTermDebtTotal': 4343000000.0, 'longTermDebt': 4147700000.0, 'otherLiab': 1102400000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 43800000.0, 'totalStockholderEquity': 3744800000.0, 'commonStockTotalEquity': None, 'commonStock': 4500000.0, 'commonStockSharesOutstanding': 445207000.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 3145200000.0, 'accumulatedOtherComprehensiveIncome': -271799999.0, 'otherStockholderEquity': 866899999.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 876400000.0, 'date': '2020-12-31', 'filing_date': '2020-12-31', 'netDebt': 4108500000.0, 'earningAssets': None, 'netWorkingCapital': 725000000.0, 'netInvestedCapital': 9162100000.0}",AMS.MC,11700100000.0,3744800000.0,7955300000.0,582500000.0,1555100000.0,11700100000.0,2020,0.0,Correcto
EUR,"{'totalAssets': 11181900000.0, 'totalCurrentAssets': 2643700000.0, 'cashAndShortTermInvestments': 1822100000.0, 'cash': 1127700000.0, 'shortTermInvestments': 694400000.0, 'netReceivables': 441900000.0, 'inventory': 203400000.0, 'otherCurrentAssets': 379700000.0, 'nonCurrrentAssetsOther': 866100000.0, 'propertyPlantEquipment': 513800000.0, 'propertyPlantAndEquipmentGross': 1441600000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 3654200000.0, 'intangibleAssets': 3914800000.0, 'otherAssets': 356200000.0, 'netTangibleAssets': -3823700000.0, 'nonCurrentAssetsTotal': 8538200000.0, 'liabilitiesAndStockholdersEquity': 11181900000.0, 'totalLiab': 7436900000.0, 'totalCurrentLiabilities': 2004300000.0, 'shortTermDebt': 635400000.0, 'shortLongTermDebtTotal': 4979900000.0, 'capitalLeaseObligations': 240300000.0, 'accountsPayable': 734500000.0, 'otherCurrentLiab': 363300000.0, 'nonCurrentLiabilitiesTotal': 5432600000.0, 'longTermDebtTotal': 4344500000.0, 'longTermDebt': 4145400000.0, 'otherLiab': 1088100000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 43400000.0, 'totalStockholderEquity': 3745300000.0, 'commonStockTotalEquity': None, 'commonStock': 4500000.0, 'commonStockSharesOutstanding': 450032743.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 3005700000.0, 'accumulatedOtherComprehensiveIncome': -114900000.0, 'otherStockholderEquity': 850000000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 883500000.0, 'date': '2021-12-31', 'filing_date': '2021-12-31', 'netDebt': 3852200000.0, 'earningAssets': None, 'netWorkingCapital': 639400000.0, 'netInvestedCapital': 8484900000.0}",AMS.MC,11181900000.0,3745300000.0,7436600000.0,734500000.0,1127700000.0,11181900000.0,2021,0.0,Correcto
EUR,"{'totalAssets': 11712200000.0, 'totalCurrentAssets': 3065900000.0, 'cashAndShortTermInvestments': 1994800000.0, 'cash': 1434800000.0, 'shortTermInvestments': 560000000.0, 'netReceivables': 597000000.0, 'inventory': 309800000.0, 'otherCurrentAssets': 474100000.0, 'nonCurrrentAssetsOther': 771300000.0, 'propertyPlantEquipment': 432900000.0, 'propertyPlantAndEquipmentGross': 1414900000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 3766700000.0, 'intangibleAssets': 3952600000.0, 'otherAssets': 386200000.0, 'netTangibleAssets': -3136000000.0, 'nonCurrentAssetsTotal': 8646300000.0, 'liabilitiesAndStockholdersEquity': 11712200000.0, 'totalLiab': 7129600000.0, 'totalCurrentLiabilities': 2968500000.0, 'shortTermDebt': 1324800000.0, 'shortLongTermDebtTotal': 4411200000.0, 'capitalLeaseObligations': 212900000.0, 'accountsPayable': 876600000.0, 'otherCurrentLiab': 409300000.0, 'nonCurrentLiabilitiesTotal': 4161100000.0, 'longTermDebtTotal': 3086400000.0, 'longTermDebt': 2913700000.0, 'otherLiab': 1074700000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 41600000.0, 'totalStockholderEquity': 4583300000.0, 'commonStockTotalEquity': None, 'commonStock': 4500000.0, 'commonStockSharesOutstanding': 465252027.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 3670400000.0, 'accumulatedOtherComprehensiveIncome': 45900000.0, 'otherStockholderEquity': 862500000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 887800000.0, 'date': '2022-12-31', 'filing_date': '2022-12-31', 'netDebt': 2976400000.0, 'earningAssets': None, 'netWorkingCapital': 97400000.0, 'netInvestedCapital': 8781600000.0}",AMS.MC,11712200000.0,4583300000.0,7128900000.0,876600000.0,1434800000.0,11712200000.0,2022,0.0,Correcto
EUR,"{'totalAssets': 10795400000.0, 'totalCurrentAssets': 2399200000.0, 'cashAndShortTermInvestments': 1065000000.0, 'cash': 1038000000.0, 'shortTermInvestments': 27000000.0, 'netReceivables': 704200000.0, 'inventory': 27000000.0, 'otherCurrentAssets': 630000000.0, 'nonCurrrentAssetsOther': 263800000.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 1443800000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 3710800000.0, 'intangibleAssets': 3910100000.0, 'otherAssets': None, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 8396200000.0, 'liabilitiesAndStockholdersEquity': 10795400000.0, 'totalLiab': 6312900000.0, 'totalCurrentLiabilities': 2493700000.0, 'shortTermDebt': 568800000.0, 'shortLongTermDebtTotal': 3308500000.0, 'capitalLeaseObligations': 198000000.0, 'accountsPayable': 967600000.0, 'otherCurrentLiab': 804700000.0, 'nonCurrentLiabilitiesTotal': 3819200000.0, 'longTermDebtTotal': None, 'longTermDebt': 2581600000.0, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 65400000.0, 'totalStockholderEquity': 4483400000.0, 'commonStockTotalEquity': None, 'commonStock': 4500000.0, 'commonStockSharesOutstanding': 462931802.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 4258400000.0, 'accumulatedOtherComprehensiveIncome': -46000000.0, 'otherStockholderEquity': 266500000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2023-12-31', 'filing_date': '2023-12-31', 'netDebt': 2270500000.0, 'earningAssets': None, 'netWorkingCapital': -94500000.0, 'netInvestedCapital': 7593900000.0}",AMS.MC,10795400000.0,4483400000.0,6312000000.0,967600000.0,1038000000.0,10795400000.0,2023,0.0,Correcto
EUR,"{'totalAssets': 11784300000.0, 'totalCurrentAssets': 2593900000.0, 'cashAndShortTermInvestments': 1132200000.0, 'cash': 1049100000.0, 'shortTermInvestments': 83100000.0, 'netReceivables': 843700000.0, 'inventory': 1.0, 'otherCurrentAssets': 618000000.0, 'nonCurrrentAssetsOther': 275200000.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 1308700000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 4090600000.0, 'intangibleAssets': 4331300000.0, 'otherAssets': None, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 9190400000.0, 'liabilitiesAndStockholdersEquity': 11784300000.0, 'totalLiab': 6721900000.0, 'totalCurrentLiabilities': 3036000000.0, 'shortTermDebt': 803900000.0, 'shortLongTermDebtTotal': 3375700000.0, 'capitalLeaseObligations': 205700000.0, 'accountsPayable': 1169500000.0, 'otherCurrentLiab': 877300000.0, 'nonCurrentLiabilitiesTotal': 3685900000.0, 'longTermDebtTotal': None, 'longTermDebt': 2447500000.0, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 52500000.0, 'totalStockholderEquity': 5063600000.0, 'commonStockTotalEquity': None, 'commonStock': 4500000.0, 'commonStockSharesOutstanding': 452096083.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 4945000000.0, 'accumulatedOtherComprehensiveIncome': None, 'otherStockholderEquity': 114100000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2024-12-31', 'filing_date': '2024-12-31', 'netDebt': 2326600000.0, 'earningAssets': None, 'netWorkingCapital': -442100000.0, 'netInvestedCapital': 8233600000.0}",AMS.MC,11784300000.0,5063600000.0,6720700000.0,1169500000.0,1049100000.0,11784300000.0,2024,0.0,Correcto
EUR,"{'totalAssets': 18267963000.0, 'totalCurrentAssets': 6868716000.0, 'cashAndShortTermInvestments': 2593741000.0, 'cash': 2407158000.0, 'shortTermInvestments': 186583000.0, 'netReceivables': 2944009000.0, 'inventory': 1082207000.0, 'otherCurrentAssets': 248759000.0, 'nonCurrrentAssetsOther': 704672000.0, 'propertyPlantEquipment': 7152385000.0, 'propertyPlantAndEquipmentGross': 14396510000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 230445000.0, 'intangibleAssets': 398940000.0, 'otherAssets': 2109139000.0, 'netTangibleAssets': 2704735000.0, 'nonCurrentAssetsTotal': 11399247000.0, 'liabilitiesAndStockholdersEquity': 18267963000.0, 'totalLiab': 14498138000.0, 'totalCurrentLiabilities': 7349452000.0, 'shortTermDebt': 2061291000.0, 'shortLongTermDebtTotal': 7358318000.0, 'capitalLeaseObligations': 523115000.0, 'accountsPayable': 2953049000.0, 'otherCurrentLiab': -1000.0, 'nonCurrentLiabilitiesTotal': 7148686000.0, 'longTermDebtTotal': 5297027000.0, 'longTermDebt': 4852910000.0, 'otherLiab': 1764288000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 153081000.0, 'totalStockholderEquity': 3404651000.0, 'commonStockTotalEquity': None, 'commonStock': 54857000.0, 'commonStockSharesOutstanding': 54523975.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 3808169000.0, 'accumulatedOtherComprehensiveIncome': 3143621000.0, 'otherStockholderEquity': -3601996000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2020-12-31', 'filing_date': '2020-12-31', 'netDebt': 4945354000.0, 'earningAssets': None, 'netWorkingCapital': -480736000.0, 'netInvestedCapital': 10234048000.0}",ANA.MC,18267963000.0,3404651000.0,14863312000.0,2953049000.0,2407158000.0,18267963000.0,2020,0.0,Correcto
EUR,"{'totalAssets': 19602762000.0, 'totalCurrentAssets': 7235570000.0, 'cashAndShortTermInvestments': 2530208000.0, 'cash': 2317978000.0, 'shortTermInvestments': 212230000.0, 'netReceivables': 3232827000.0, 'inventory': 1108168000.0, 'otherCurrentAssets': 364367000.0, 'nonCurrrentAssetsOther': 821524000.0, 'propertyPlantEquipment': 7858013000.0, 'propertyPlantAndEquipmentGross': 15572009000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 248759000.0, 'intangibleAssets': 452563000.0, 'otherAssets': 2259294000.0, 'netTangibleAssets': 3605180000.0, 'nonCurrentAssetsTotal': 12367192000.0, 'liabilitiesAndStockholdersEquity': 19602762000.0, 'totalLiab': 14045431000.0, 'totalCurrentLiabilities': 6914323000.0, 'shortTermDebt': 2014284000.0, 'shortLongTermDebtTotal': 6889071000.0, 'capitalLeaseObligations': 552926000.0, 'accountsPayable': 3148163000.0, 'otherCurrentLiab': -1000.0, 'nonCurrentLiabilitiesTotal': 7131108000.0, 'longTermDebtTotal': 4874787000.0, 'longTermDebt': 4397243000.0, 'otherLiab': 2217294000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 28897000.0, 'totalStockholderEquity': 4311724000.0, 'commonStockTotalEquity': None, 'commonStock': 54857000.0, 'commonStockSharesOutstanding': 54628413.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 4577467000.0, 'accumulatedOtherComprehensiveIncome': 4105046999.0, 'otherStockholderEquity': -4425646999.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2021-12-31', 'filing_date': '2021-12-31', 'netDebt': 4562545000.0, 'earningAssets': None, 'netWorkingCapital': 321247000.0, 'netInvestedCapital': 10639321000.0}",ANA.MC,19602762000.0,4311724000.0,15291038000.0,3148163000.0,2317978000.0,19602762000.0,2021,0.0,Correcto
